"1","3582",TRUE,15.0172345385048
"1","7098",TRUE,15.0172345385048
"2","3583",TRUE,15.0172345385048
"2","7099",TRUE,15.0172345385048
"3","3584",TRUE,15.0172345385048
"4","3585",TRUE,15.0172345385048
"4","7100",TRUE,15.0172345385048
"7","3589",TRUE,15.0172345385048
"8","3590",TRUE,15.0172345385048
"8","7103",TRUE,15.0172345385048
"9","3591",TRUE,15.0172345385048
"9","7104",TRUE,15.0172345385048
"10","3592",TRUE,15.0172345385048
"10","7105",TRUE,15.0172345385048
"12","3594",TRUE,15.0172345385048
"12","7107",TRUE,15.0172345385048
"14","3596",TRUE,15.0172345385048
"17","3598",TRUE,15.0172345385048
"17","7109",TRUE,15.0172345385048
"19","3600",TRUE,15.0172345385048
"19","7111",TRUE,15.0172345385048
"21","3601",TRUE,15.0172345385048
"23","3603",TRUE,15.0172345385048
"23","7112",TRUE,15.0172345385048
"24","3604",TRUE,15.0172345385048
"25","3605",TRUE,15.0172345385048
"25","7113",TRUE,15.0172345385048
"26","3606",TRUE,15.0172345385048
"27","3607",TRUE,15.0172345385048
"27","7114",TRUE,15.0172345385048
"28","3608",TRUE,15.0172345385048
"28","7115",TRUE,15.0172345385048
"29","7116",TRUE,15.0172345385048
"30","3609",TRUE,15.0172345385048
"30","7117",TRUE,15.0172345385048
"31","3611",TRUE,15.0172345385048
"32","3612",TRUE,15.0172345385048
"32","7118",TRUE,15.0172345385048
"34","3613",TRUE,15.0172345385048
"34","7119",TRUE,15.0172345385048
"36","3614",TRUE,15.0172345385048
"39","3616",TRUE,15.0172345385048
"41","3617",TRUE,15.0172345385048
"41","7120",TRUE,15.0172345385048
"44","3618",TRUE,15.0172345385048
"44","7121",TRUE,15.0172345385048
"45","3619",TRUE,15.0172345385048
"45","7122",TRUE,15.0172345385048
"48","3620",TRUE,15.0172345385048
"48","7123",TRUE,15.0172345385048
"49","3621",TRUE,15.0172345385048
"50","3622",TRUE,15.0172345385048
"51","3623",TRUE,15.0172345385048
"51","7124",TRUE,15.0172345385048
"52","3624",TRUE,15.0172345385048
"52","7125",TRUE,15.0172345385048
"53","3625",TRUE,15.0172345385048
"54","3626",TRUE,15.0172345385048
"54","7126",TRUE,15.0172345385048
"56","3627",TRUE,15.0172345385048
"56","7127",TRUE,15.0172345385048
"58","3629",TRUE,15.0172345385048
"58","7128",TRUE,15.0172345385048
"59","3630",TRUE,15.0172345385048
